vehicle id,vehicle class,CO(g),HC(g),NOx(g),PM2.5_Ele(g),PM2.5_Org(g),Energy(KJ),CO2(g),Fuel(g),TT(s)
1107,1,1.8506741327515221,0.01508698343485689,0.033960376964347706,0.00215481627182583,0.009883263362587234,29298.99425306048,2084.564843179532,652.8478077048626,0.0017697061770540114
1109,2,0.9297036394608782,0.006060251700329429,0.05062240952400636,0.00037075900356701324,0.005081575756280948,14428.882320864337,1026.5861193610897,321.50810738172305,0.059006718681797264
1024,1,4.319134186226099,0.02899577972794438,0.09528073168453405,0.0012636685771512072,0.005795917928051948,5647.678678298036,401.8210426098128,125.843044708255,3.4943088492563676
1035,1,3.968142063981988,0.026953361341474195,0.08888339083383617,0.0011629093480801172,0.005333777978930762,5263.208986800562,374.46679299764725,117.27619107971769,3.4774629500558607
1117,1,1.797044859832587,0.011455621049524429,0.029334561990383534,0.001446952374782497,0.006636585048884703,22275.05676743335,1584.8257389207402,496.338606416541,0.0017697061770540114
1135,1,1.2845002352711816,0.011341457380377977,0.03485466342423105,0.0008437179873852468,0.0038697919592328434,14999.221688649,1067.1646247694873,334.21655748462587,0.008483301287756857
1063,1,4.53843514315154,0.03039341414358821,0.09619017942141066,0.0013493080853208806,0.006188708498416897,5717.03889829136,406.75588353964457,127.38854716309778,3.407413024840114
1139,2,0.9262146295991566,0.005194638932534387,0.05075986177588429,0.0003699701083219858,0.005070763842100373,13724.225452103077,976.4511925696421,305.8067598547652,0.03115889865642439
1129,2,3.837181106520372,0.033221615933629,0.08457261052931474,0.0010607027196569742,0.014537870897309887,9369.189929439566,666.5991251190418,208.76672600319083,1.487190282954985
1053,2,4.822603790908047,0.03928257218020469,0.09383744249017995,0.0013015529527891487,0.017838932223163344,9716.151912336201,691.2847762830924,216.49782311775024,3.3935503985462523
1173,2,0.7479247139649636,0.004840050162359417,0.03399216101002252,0.0002656243935331941,0.003640609768241955,13505.461449196147,960.8865711340848,300.93220341426564,0.06876370209720259
1174,1,1.2577798130083016,0.01344981502982204,0.042410295221640075,0.0010476739141476812,0.004805252123607333,17571.40805148745,1250.1705401187241,391.53068279172777,0.008547591734374872
998,1,3.554163435021989,0.027241063326258218,0.07881470134079256,0.0014971406607148133,0.006866758418121992,10109.37158347784,719.2615694130064,225.25964605707338,2.739237860654664
1161,1,3.9082905089761595,0.0288167131985424,0.08303915406267318,0.0015003051295552332,0.006881271200935068,9628.680472915781,685.0613582801369,214.54876175227926,2.836264855251536
1249,2,0.9427386466263281,0.004858599211117084,0.028273811526012254,0.00026493451854735933,0.003631149935333283,17470.32676650723,1242.9788085850057,389.2783632341222,0.01287753214071237
1084,1,4.112510627013992,0.03172073561787192,0.09223255702026412,0.0017641641003540885,0.008091484677748773,11782.280278068805,838.2856772299058,262.5358325506386,3.920630787534369
1286,1,5.576864810555565,0.036812369998844484,0.11092694234068265,0.0017272054152541478,0.007921961576821101,6558.939807968663,466.6554494503853,146.14800212332523,1.7218850696047945
1092,1,4.215501837253174,0.03281541262393424,0.09531886224710909,0.0018003669109466433,0.008257532172577365,11716.587321697456,833.6117547664256,261.0720450154851,4.16367434850182
1126,1,3.196163578222487,0.02739453654684486,0.07811071834544933,0.0016993602878053948,0.007794259229898671,13894.299756976252,988.5516391159114,309.5963997049377,2.6740667923677384
1282,1,5.56188228897146,0.038482403925222154,0.11569795641725525,0.0018802390654092482,0.008623863960833356,7702.54954509458,548.0209950159514,171.63021162090476,1.7476194882793388
1073,1,4.6307103452932825,0.035050341509676064,0.09851532299324342,0.0019427282207178523,0.008910480937573424,11865.525735170297,844.2084250060789,264.3907294678129,4.2602137196453755
1086,1,5.174786964631728,0.03829884990265548,0.10600418920208024,0.0021937441322317616,0.010061784645961962,13397.668935257456,953.2173494068928,298.53034260970423,3.4863029534085292
1104,1,5.1191978168059435,0.03737998880910438,0.10545436321506449,0.0020470158199045858,0.009388802746525928,12168.280210156898,865.7488003964131,271.13678339687664,3.996747702409718
1349,1,8.864998129108823,0.05420057286882049,0.16591471257653778,0.0027626980634160828,0.012671320827581344,10646.029867105672,757.4437329340147,237.21760545069827,0.031702509322648426
1252,2,4.461886505850713,0.03528395204702361,0.08714118511570018,0.0011658549591504793,0.015979072274201034,10333.25884961455,735.1907006340906,230.2483603349493,2.6570578270745355
1105,1,4.598397011315953,0.03498753211199874,0.10009301924405414,0.0019296698452139771,0.008850588563385907,11856.556106926593,843.570253899225,264.1908658802572,3.9837945016920773
1296,1,6.541080684714594,0.04265003636644701,0.1244777757925395,0.0020464737683471724,0.009386308333586252,7176.399093807978,510.5864427158737,159.90639046874406,2.457559272881877
1361,1,1.3252931291185106,0.010802665103111654,0.03062949831744936,0.0009471581980556323,0.004344232340769423,16154.737988137947,1149.377298389341,359.96407208648,0.0059720370900032595
1123,1,4.804167427946729,0.035761599395619105,0.10202418643306313,0.001992029057230701,0.009136603234040733,12074.856704670976,859.1019048238452,269.0550965561952,3.8992092214972613
